3856104122,Personal Care Attendant,Sonida Senior Living,"Columbus, NC",20 hours ago,"Help enrich the lives of seniors by becoming part of the Capital Senior Living team at [COMMUNITY]!Laurelwoods, a premier retirement community in Columbus, NC, provides quality care to residents in an Independent Living, Assisted Living and Memory Care community. We are passionate about making a positive impact on the lives of those we care for. If you’re looking to grow your career and experience in a team-oriented environment, apply for Personal Care Attendant position today.Working at Laurelwoods truly means becoming a member of our family. We believe caring for seniors is a uniquely rewarding experience and there is no better place to realize that experience than with us. We are looking for a Personal Care Attendant to join our team!Personal Care Attendant Responsibilities include: Assists with instrumental activities of daily living, assistance with medication, treatments, and other care while encouraging self-care and independenceEscorts residents both within the building and outside, as neededAssists with setting up, serving meals and cleaning up afterwardsMay assist with the planning and executing of activities for residents on a regularly scheduled basisAccompanies residents on shopping trips, medical appointments, and other outingsAssists with laundry serviceBe tactful and courteous when dealing with residents, families, visitors, and staffTreat residents with dignity and respect at all timesPerform other duties as assigned by supervisorIdeal candidate will:Enjoy providing exceptional customer service and care to our senior residentsAppreciate the value of being a dependable & responsible member of greater teamBe open minded; willing to listen to and share new ideasPerks of joining our team:Medical, dental, vision, and life/disability insurances*401k retirement savings plan*Paid time off*Company paid training for career advancement**Benefit eligibility is dependent on employment status. Eligibility based on location."
3855989846,Caregiver,Sevita,"Trenton, NJ",2 hours ago,"REM Community Services , a part of the Sevita family, provides community-based services for individuals with intellectual and developmental disabilities. Here we believe every person has the right to live well, and everyone deserves to have a fulfilling career. You'll join a mission-driven team and create relationships that motivate us all every day. Join us today, and experience a career well lived.DIRECT SUPPORT PROFESSIONAL CAREGIVER$19.25-On Demand Pay AbilityFull time, Part time, Per Diem Positions Available for REM Services across New JerseyTHRIVE AS A DIRECT SUPPORT PROFESSIONAL CAREGIVER AT SEVITA. EACH DAY, YOU'LLBe proud of rewarding work helping people grow, learn, and live well Develop real, meaningful relationships with the individuals you serve Experience ownership and trust from your leaders to do what's right for participants Take initiative to help participants be part of the community and enjoy their favorite activities Support participants with developmental goals like budgeting, exercise, and nutrition You'll assist people with their personal hygiene and support individuals who can have behavioral challenges and other complex needs. If you're compassionate, patient, and find meaning in this type of work, you'll find a promising future at Sevita.EVERY PERSON DESERVES A FULFILLING CAREERCompetitive Pay: Pay on Demand, Full benefits package for employees working 30+ hours/week, including a 401(k) with a 3% company match Time Off: Paid time off plus holiday pay to recharge so you can be your best at work Network of Support: Supervisors who care deeply about the participants and your wellbeing Job Security: A stable job at an established, growing company Learning and Development: We invest in your development and provide the tools and training you need to have a fulfilling career What You'll Bring To SevitaEducation: High School Diploma or equivalent Experience: Six months of experience in human services, direct care, or care coordination preferred Skills: Behaviors: Patient, compassionate, reliable, responsible Vehicle: Valid Standard Driver's license along with 1 or more years worth of driving experience, & access to a registered vehicle with proof of insurance Apply today and explore careers, well lived at Sevita.Keywords: Caregiver, Direct Support Professional, CNA , Help at home, DSP, Helpers, assisted living, care, weekly pay, On-demand Pay, Community living Specialist Direct Support, Direct Support Caregivers, Aides, BehavioralSevita is a leading provider of home and community-based specialized health care. We believe that everyone deserves to live a full, more independent life. We provide people with quality services and individualized supports that lead to growth and independence, regardless of the physical, intellectual, or behavioral challenges they face.We've made this our mission for more than 50 years. And today, our 40,000 team members continue to innovate and enhance care for the 50,000 individuals we serve all over the U.S.Sevita is committed to providing equal opportunities to all employees and applicants for employment. We are committed to creating an inclusive and diverse workplace that values and respects the unique talents, experiences, and perspectives of our employees and the people we serve. As an equal opportunity employer, we do not discriminate on the basis of race, color, religion, sex, national origin, age, disability, genetic information, sexual orientation, pregnancy, gender identity or any other characteristic protected by law.The Mentor Network is pleased to be an equal employment employer Women/Minorities/Veterans/Individuals with Disabilities"
3856169498,"Director, Customer Success",IntellaTriage,"Brentwood, TN",1 hour ago,"We are actively recruiting a talented Director to join our team of energetic, compassionate professionals who will primarily be focused on Customer Success and leading the Customer Success team. This is a fantastic opportunity to be a prime mover in a rapidly growing, patient-focused business.IntellaTriage’s mission is to improve the lives of nurses and patients. Bottom line – we want to ensure our providers’ patients can receive the care they need any time, any place; and their nurses are able to be at ease knowing their patients are in good hands. Our nurse triage services are in high demand, exceeding our growth goals every year for the past three years, and we are looking for a team member to help us take our company to the next level.Since 2019, IntellaTriage has transformed from a quality small business to the leading provider of after-hours nurse triage in the hospice and home health markets. Our nursing team has grown from 45 to 220+ – making us the largest post-acute nurse triage service in the world. We have aggressive growth plans over the next five years and our ability to provide best-in-class service to our customers will play an integral role in achieving our vision.You’re the ideal candidate if you are an entrepreneurial team player who can provide strategic direction while also diving in and rolling up your sleeves. In this player/coach role, you will be primarily responsible for owning retention and expansion of the existing customer base through leadership and coordination of Customer Success Managers (CSM). You will be critical to the success of the company as it continues to grow and serve sophisticated and engaged partners in the post-acute space. Reporting directly to the COO, you will have the opportunity to meaningfully expand the size of the existing team within the next 12 months.What You’ll Do:Hire, train, retain, and manage a team of passionate CS professionals to achieve aggressive adoption, and value realization targets while continually evolving the company’s CS methodology and deliverables.Conduct historical reviews of account performance, account segmentation, and prioritization, and oversee win/loss analysis and other predictive analytics.Drive CS annual planning, including determining account segmentation, adoption targets, organizational design, account coverage, capacity model, compensation plans, and retention/expansion targets.Lead the development and execution of an end-to-end post-sale CS plan, including defining CS motions, deliverables, KPI development and tracking, enablement, and a rigorous health scoring evaluation cadence.Own all key customer relationships and refine existing Executive Sponsorship program.Regularly update the CEO and executive team for all things related to department performance.Implement a modern and fully integrated tech stack to maximize team efficiency and reporting.Coordinate between Customer Success, Quality Assurance, and Education teams to ensure action plans are developed and communicated, and appropriate re-education is conducted.Create and deliver products for monthly and quarterly Client Engagement Meetings.Qualifications:Deep CS expertise with 1-3 years of leadership experience. Demonstrable success in managing best-in-class, customer-facing teams at a top management consulting firm, SaaS organization, or healthcare services organization supporting aggressive revenue growth.Proven ability to manage a centralized CS team responsible for $15mm+ of revenues.Passion for the mission of positively impacting healthcare professionals and their patients.An ability to balance a variety of tasks and priorities.Highly organized with strong attention to detail.Team-first mindset with a bias towards mentorship and growing the pie for all.Low ego and ability to take feedback.Interest in building a world-class organization with a high level of accountability.B.S./B.A. required, MBA preferred.Experience in a subscription revenue environment and leveraging a high-medium-low touch segmentation strategy.Experience in healthcare or an adjacent industry preferred.Your Traits & Characteristics:Excellent strategist – strong presentation and modeling used to create compelling, purposeful, and actionable strategy across the entire customer base, underpinned with data, software tools, technologies, and automation solutions/strategies.Strong executive presence – excellent communication skills, with the ability to engage and inspire senior executives, including communicating your vision.People-driven – authentic passion for people and working with others to create community around the company’s mission.Project management and process-oriented – demonstrated ability to manage others and create efficient workstreams across all levels of an organization.Collaborative team leader – proven track record of success in providing strategic guidance and operational oversight to customer-facing teams and working cross-functionally across the leadership team.Understands incentives – Proven ability to develop tactical initiatives that improve team productivity and performance. Background of introducing innovative performance metrics, improvement programs, and compensation enhancements.Data-driven – thinks, communicates, and acts with data and KPIs as the basis of reasoning and decision-making. Outstanding problem-solving and analytical skills, including a talent for conducting research, analyzing data, developing hypotheses, and synthesizing recommendations.Heavily results-oriented - strong track record in meeting and exceeding revenue targets."
3854590553,California Bar Exam Essay Grader - Contract (REMOTE),Quimbee,United States,2 hours ago,"Quimbee has a massive library of content designed to help law students and attorneys succeed, every step of the way. Not only do we help law students succeed in law school and on the bar exam, but Quimbee is also equally committed to building a premier collection of courses designed to satisfy attorneys' MCLE requirements. Quimbee can be accessed on desktop, tablet, and mobile devices. We are seeking experienced bar exam graders to help our law students pass the bar!This position is 100% remote. All you need is an internet connection and a quiet place to work.OverviewWe are looking for exceptional attorneys and legal educators who are passionate about providing feedback to law students on bar exam essays. This is a position of great trust and responsibility.Who We're Looking ForYou're a really smart lawyer. This means you have a JD from an accredited law school. You excelled in law school and aced the bar thereafter. You're the kind of person law students will respect receiving feedback from, and you thoroughly enjoy providing it to them.You're an exceptional legal writer. Ideally, you served on a law journal (law review would be even better). If you got something published, then that's extra points. You understand that less is more, details matter, and small words are better than big words.You're a detail-oriented self-starter: You're disciplined and motivated and the kind of person who doesn't need someone looking over your shoulder to make sure you're doing your job.RequirementsMinimum:A JD from an accredited U.S. law schoolMust be a licensed attorney, in good standing, in CaliforniaMust be comfortable working in a collaborative and remote team environmentPreferred:2 years of experience in the active practice and/or teaching of lawPast bar exam essay grading experienceBenefits100% remote$35 per essay"
3852721282,Digital Content Manager,Irvine Technology Corporation,Las Vegas Metropolitan Area,1 hour ago,"Digital Content Manager (Onsite)We have an immediate need for a Manager, Digital Content to join a luxury hotel and casino. The Manager, Digital Content is a dynamic individual who possesses a deep understanding of content management systems, a creative mindset, and a proven track record of developing and executing effective content strategies. In this role, you will play a pivotal role in shaping the organization’s brand presence, enhancing customer engagement, and driving digital marketing initiatives to new heights. Location: Las Vegas, NV (Onsite)This job expects to pay about $70,000 – 80,000 annually. What You Will Do: Collaborate closely with cross-functional teams and agencies to develop and implement a comprehensive content strategy for our digital signage and marquee platforms.In partnership with Brand Marketing Team, oversee the end-to-end content creation process, from ideation to execution. Develop captivating visual and written content that effectively communicates key messages and resonates with target audiencesLeverage your expertise in content management systems to efficiently publish, update, and curate content across digital signage and marquee displays. Ensure seamless integration and optimal functionalityUtilize your strategic thinking to develop innovative and impactful content campaigns that drive engagement and brand visibilityAbility to assist with the creation of compelling visual content, including images, videos, animations, and graphics, as well as engaging written content that captivates audiences and communicates brand narrativesMonitor content performance metrics, user engagement, and conversion rates. Use data-driven insights to refine content strategies, enhance user experiences, and achieve measurable resultsWork collaboratively with marketing, design, and technical teams to ensure content aligns with brand guidelines and technical specifications. Manage relationships with external partners, agencies, and vendors as needed What Gets You The Job: Bachelor’s degree in Marketing Operations, Digital Marketing, Digital Creative Services, or related field5 years of experience in content management, digital marketing, or related rolesStrong expertise in digital content management systems and platforms for digital signage and marquee displaysProven experience with managing creative specs, and creative production.Ability to perform creative production edits that enable marketing collateral to be rendered correctly in each content systemFamiliarity with digital and video editing and rendering systemsProficiency in visual content creation tools, video editing software, and graphic design applicationsPortfolio showcasing successful content management and strategic planning projects Irvine Technology Corporation (ITC) is a leading provider of technology and staffing solutions for IT, Security, Engineering, and Interactive Design disciplines servicing startups to enterprise clients, nationally. We pride ourselves in the ability to introduce you to our intimate network of business and technology leaders – bringing you opportunity coupled with personal growth, and professional development! Join us. Let us catapult your career! Irvine Technology Corporation provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. In addition to federal law requirements, Irvine Technology Corporation complies with applicable state and local laws governing non-discrimination in employment in every location in which the company has facilities."
3856196722,Customer Success Manager- Strategic,Varonis,United States,52 minutes ago,"Customer Success Manager – StrategicLocation- Remote, East CoastJob SummaryThe role of the Customer Success Manager (CSM) is to work with Varonis most strategic clients to drive retention, renewals, customer satisfaction, and growth. This is a high-profile customer-facing role requiring outstanding relationship management skills and technical acumen. The Customer Success Manager will work with business leaders to understand their needs and map Varonis best practices to customer business requirements. In addition, the role requires the ability to develop and coordinate cross-functional teams and to ensure a successful transition from deployment through ongoing operations. The ideal candidate is hands-on and results-oriented, with strong communication and problem-solving skills.Responsibilities• Manage a portfolio of Enterprise level customer accounts to foster long-term business relationships that achieve early value for our customers and ensure timely renewals and revenue growth for Varonis.• Navigate complex, matrix organizations and identify key stakeholders, develop, and own strategic clientrelationships to deepen commitment to the solution at the right level.• Develop effective Success Plans based on customers’ business objectives, priorities and use cases and deliver them through proactive customer service and a high level of ownership that ensures timely renewals, high adoption of the platform, and revenue growth.• Take a lead in the organizing and running of customer-facing sessions and interactions such as Quarterly Business Reviews, Best practice sessions, Executive Briefings, office hours, regular touch points and reviews, etc.• Proactively identify and mitigate any risks to renewals and long-term relationships with customers.• Act as the first point of contact and escalation point for the customer and internal teams and drive resolutions and escalations in a timely, proactive manner.• Monitor customer health and value confirmation by tracking product usage, and customer satisfaction and by collecting and encouraging customer feedback.• Communicate the status of assigned accounts to all relevant parties within Varonis on a need- to-know-basis.• Act as a customer's voice and represent their needs and priorities with cross-functional teams across Development, Product Management, Professional Services, Sales, Marketing, and Customer Support.• Conduct regular on and off-site meetings to understand customers' business requirements.• Assist with the development of technical educational, marketing, and sales material in support of customer success.Skills, Experience, and other requirements• Minimum of 4 years of customer-facing experience in a services role preferably with a software vendor• 3 years of experience in SaaS customer success and retention roles• Prior experience in software delivery is a must; Experience in the security space is a strong plus• Track record of delivering results above expectations with enterprise-level customers• Great understanding of stakeholder management and ownership and a track record of applying it in the work context• Excellent executive-level communication and presentation skills• Demonstrable empathy with customers with a clear understanding of the value and a strong sense of urgency when servicing customers’ needs• Strong project management skills• Ability to develop strong product/technology/industry knowledge• Willingness to travel within North AmericaWe invite you to check out our Instagram Page to gain further insight into the Varonis culture!@VaronisLifeVaronis is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, national origin, disability, veteran status, and other legally protected characteristics."
3855917187,"Manager, Brand Partnerships and Collaboration",Tarte Cosmetics,"New York, NY",3 hours ago,"tarte™ is the pioneer of high-performance naturals™ & one of the fastest growing cosmetic companies in the U.S. Nearly 25 years ago, founder & CEO Maureen Kelly set out to create a cruelty-free line of easy-to-use, life-proof products packed with good-for-you ingredients that deliver real results without compromise. Each item is developed without the icky, bad stuff (like parabens, mineral oil, phthalates, & more) & with the best naturally-derived ingredients Mother Nature has to offer. The brand is 85% vegan (with 100% vegan skincare!) & proud to be the #1 concealer brand in the US.* tarte™ is committed to sharing its passion for skinvigorating™ ingredients with the world: it has in-store presence in over 20 countries & online at tarte.com, shipping to over 50 countries worldwide!But tarte™ doesn't stop there. Giving back has always been a part of the brand's DNA. tarte is committed to lifting up others, having cleared thousands of teacher wishlists & mentoring future leaders & entrepreneurs through the tartelette U & internship programs & the shape your future™ small business awards. In 2017, tarte™ founded heart to tarte™, a 501(c)(3) non-profit organization to help support causes like female empowerment, underserved communities, environmental conservancy, animal rescue, disaster relief & health & wellness initiatives. tarte also sustainably sources ingredients directly from cooperatives, & in 2019 helped fund the creation of an all-female maracuja cooperative in the Rainforest.Are you a force of nature who thrives in a fast-paced environment? Do you want to contribute to tarte's mission of offering cruelty-free, eco-chic cosmetics chock high-performance natural™ ingredients? If so, we'd love to hear from you!Manager, Brand Partnerships and CollaborationTarte cosmetics is seeking a dynamic and creative Brand Partnerships and Collaboration Manager to join our team. This role will be responsible for identifying and securing strategic partnerships with like-minded brands for brand trips, product mailers, launches, promotions, and social events. You will report to the Senior Director of Influencer and Media relations, and work closely with our marketing and product development teams to ensure that these collaborations align with tarte's brand values and business objectives.Responsibilities:Identify and evaluate potential brand partners across categories that align with tarte's mission, values, and target audience - including but not limited to products, services, venues, resorts, etc. Develop and maintain strong relationships with key stakeholders from partner brands.Collaborate with internal teams to conceptualize and execute co-branded campaigns, including product launches, promotional activities, and social media events.Coordinate logistics for brand trips and events, ensuring a seamless and impactful experience for all participants.Manage the production and distribution of co-branded product mailers to influencers, media, and other key stakeholders.Monitor and analyze the performance of partnership campaigns, providing insights and recommendations for future collaborations.Stay abreast of industry trends and competitor activities to identify new partnership opportunities.  Requirements:Bachelor's degree in Marketing, Business Administration, or a related field.5+ years of experience in brand partnerships, influencer marketing, or a similar role within the beauty or fashion industry.Proven track record of developing and executing successful partnership campaigns.Strong network of contacts within the beauty and lifestyle industries.Excellent communication and negotiation skills.Ability to think creatively and strategically, with a keen eye for detail.Strong project management skills, with the ability to work independently, multitask and meet deadlines.Passionate about the beauty industry and aligned with Tarte's brand values. Our Perks:Salary range: $80-100K (Compensation will depend on a variety of factors, including but not limited to skill level, relevant work experience & education)Medical, dental, vision, 401K plan & access to health & wellness programsPaid vacation, holidays, summer Fridays, birthdays off, volunteer time & moreMakeup gratis, employee discount on tarte.com, team give back initiativesFriendly, fun, creative & collaborative work environment"
3856217461,Executive Assistant,Accelon Inc.,United States,30 minutes ago,"Accelon, Inc. aims to provide exceptional service and talent by carefully understanding your needs and making it our mission to meet and exceed your staffing, managed services, project management, and application development requirements. We are fast, versatile, and flexible and never compromise our integrity. We’re big enough to handle a tall order, yet small enough to work to your specific needs. You will appreciate the lengths we go to understand your business, culture, and infrastructure in laying the foundation for a long-term strategic relationship and ensuring success. 💜We're looking for a Remote Executive Assistant in the US. Ideally in San Francisco or Portland, but candidates from any US state are welcome to apply 🚀 The ideal candidate will provide top-level assistance for high-level executives. They should be well-organized and be comfortable scheduling meetings, arranging travel expenses, and responding to emails on the executive's behalf.  Responsibilities 💻Responding to emails and document requests on behalf of executivesExperience scheduling different appointments for company executives.Experience managing and arranging travel expenses.Ability to handle a wide variety of situations and conflicts involving the clerical and administrative functions of the office.Ability to prepare routine and advanced correspondence including letters, memoranda, and reports.Ability to effectively plan and achieve the Executive's desired objectives.Qualifications ✨3+ years of experience as an Executive Assistant.Bachelor's degree or equivalent experience.Basic understanding of frequently used computer software and programs.Experience in managing multiple priorities, administrative coordination, and logistics.Familiar with a variety of the field's concepts, practices, and procedures.Well-organized, detail-oriented, ability to multi-task with great follow-up skills.Strong written and verbal communication skills.Pay Rate $32/hr on W2 contract📌 Please note pay-scale differs depending on work location and experience"
3854572704,Project Coordinator,"Excel Hire Staffing,LLC","Chelsea, MI",2 hours ago,"Type: Contract 12+ MonthsRate: up to $35 hr c2c MaxLocation: Chelsea, MI - OnsiteVisa - USC/GC Native will be bestDescriptionResponsible for the administration and/or coordination of multiple programs and Facility projects.Responsibilities Include But Not Limited ToCompiles project status reports, coordinates project schedules, manages project meetings, agendas, minutes, correspondence, and identifies and resolves technical problems.Facilitate meetings, identifies and analyzes system requirements, and defines project scope, requirements, and deliverables.Responsible for layout of presentations, reports, and statistical tables.Coordinates project activities and ensures all project phases are documented appropriately.Familiar with a variety of the fields concept, practices, and procedures.Relies on experience and judgment to plan and accomplish goals.Performs a variety of tasks.A certain degree of creativity and latitude is required.Works under general supervision; typically reports to a team lead or supervisor/manager.RequirementsRequires a Bachelor's degree in a related area and 3-5 years of experience in the field or in a related area.Demonstrate ability to oversees a small project or phases of a larger projectDemonstrate ability to define and manage scope, timeline, tasks, and guide resourceDemonstrate ability to lead a team effectively on project objectives and activities.4+ years of experience with strong understanding of building infrastructure, commercial operations, facilities maintenance and operationsAdditional Must HAVESMust have a strong understanding of building infrastructure and facility maintenance, ideally some form of commercial property management.Location: Chelsea, Mi100% OnsiteDriving a vehicle required – while onsite only"
3855974215,Digital Designer,Murad,"El Segundo, CA",2 hours ago,"Murad Skincare has a 30-year legacy of developing clinically proven products that are backed by science and cruelty-free. Founded by dermatologist Dr. Howard Murad, we follow four pillars of wellness to create products and experiences for happier lives: Eat your water, be kind to your mind, nourish your skin, and awaken your body. We’re proud to be part of the Unilever prestige family that works every day towards enhancing sustainability and inclusivity. We stand against discrimination and hate, and actively advocate for inclusion: so much so that one of our core values is respect, connect, and appreciate. Our team members are as diverse as they are talented—each bringing a unique perspective to an environment that encourages coloring outside of the lines, speaking up, and collaboration—and we’re ready for you to join our team!This Digital Designer will support the development of global campaigns, with a focus on all digital/social platforms. With a critical eye and a clean aesthetic, you’ll provide smart typography, color and layout solutions that are aligned with brand guidelines. You’re agile, flexible and collaborative when partnering with cross-functional team members to elevate brand equity, engage consumers and support business objectives. You’re also comfortable executing your own projects from concept to production.ResponsibilitiesIdeate, innovate and design supporting assets for global campaigns, with a focus on cohesive digital/e-commerce campaigns across desktop and mobile, including site banners, landing pages, emails and paid mediaConceptualize and produce social content (still posts, GIFs, Instagram stories, etc.) as needed, including shooting, retouching and guiding external agencies/creatorsClosely collaborate with social team to plan content calendars, with an eye toward maintaining key metrics, and contribute to brainstorms to help surface new, innovative ways to create content and engage the brand’s fans/followersMaintain elevated look/feel and consistency, while partnering with cross-functional teams on understanding costs for the most impactful designs within budgetProvide general design support on ancillary print projects such direct mail pieces and unexpected packaging opportunities, as neededExecute production on all owned projects from setting up mechanicals to attending press checks, as neededSupport in conceptualizing campaign visuals, as neededPartner with other creative team members during deadline crunches to complete high-profile priority projectsVoraciously consume digital/social content to help the brand stay ahead of competitionRequirements/Qualifications 3+ years graphic design experience with undergraduate degree in design-related field Extreme attention to detail, including top-notch organizing and multitasking skills to meet tight deadlines, handle multiple projects and prioritize accordingly Highly collaborative with excellent work ethic to produce deliverables with speed and humility in a fast-paced environment Strong communication skills, including ability to empathize with vastly different cross-functional teams from sales to marketing Mastery of Adobe CS5+ Photoshop, Illustrator and In Design required; basic Microsoft Office application knowledge Fashion, beauty or media/entertainment background a plusWhat We OfferUnlimited Paid Time OffMedical, Dental, Vision InsuranceFSA/HSALife/Accident InsuranceEmployee Assistance Program (EAP)Professional Development Resources401(k) Employer Match ProgramThis position is based in our El Segundo, CA headquarters, which is currently 40% hybrid onsite/remote work.The expected base salary for this position is $70,000 to $80,000. The exact base salary is determined by various factors including experience, skills, education, geographic location, and budget. In addition to base salary, Murad offers a competitive benefits package to eligible employees, including medical insurance, dental insurance, vision insurance, life insurance, accident insurance, critical illness insurance, disability insurance, retirement savings plans and company match, paid family leave, education-related programs, paid holidays, discretionary vacation time, and more.Murad is committed to equal treatment and opportunity in all aspects of recruitment, selection, and employment without regard to race, color, religion, national origin, ethnicity, age, sex, marital status, physical or mental disability, gender identity, sexual orientation, veteran or military status, or any other category protected under the law. Murad is an equal opportunity employer; committed to creating a community of inclusion, and an environment free from discrimination, harassment, and retaliation."
3852711266,Student Data Collector - Part Time,The Black Sheep,"Tampa, FL",1 hour ago,"Are you a detail-driven student constantly striving for accuracy and improvement? Do you love taking notes in class, making sure you get every possible bit of information you can? Are you interested in giving feedback to local businesses? If so, The Black Sheep is looking for someone to collect information about local businesses, and you would be perfect for this job!What You Would DoOnline InquirySubmit a few housing-related questions on the complex’s website.Phone Call InquiryCall the leasing office and ask a few housing-related questions.In-person InquirySchedule a tour with the leasing office while playing the role of a student seeking their next lease.Time Commitment: 3-5 hours per weekMust be a college student living within driving distance of your campusMust be comfortable engaging with properties as a prospective lesseeDiligent and organized note taking skillsReliable transportationLegally allowed to work in the U.S.You attend one of the following College/Universities: Georgia State U, Iowa State, U of Alabama, U of Florida, U of Georgia, U of Maryland, U of Minnesota, U of South Carolina, Auburn, Boston College, Boston U, Fayetteville State, Florida International U, Northeastern, NYU, Penn State, San Diego State, Texas State, U of Alabama - Birmingham or U of California - Berkeley"
3856163920,Inventory Control Analyst,Twelve South,"Charleston County, SC",1 hour ago,"Twelve South is a Charleston-based company that designs and sells branded accessories for consumer electronics, computers, and mobile devices, including Apple. Our products are sold worldwide in Apple Store, Amazon, Best Buy, and TwelveSouth.com.  We are seeking an Inventory Control Analyst who will contribute to the overall success and development of the company’s supply chain. We are looking for someone who loves developing and implementing processes for inventory control. We need someone who is meticulous and loves being proud of their work.The unique position requires an individual who possesses a positive attitude, strong organizational skills, attention to detail, the ability to multitask, communicate effectively both verbally and written, and is eager to learn!What You'll Do:  Lead company efforts in developing and implementing inventory management policies and procedures.Develop and implement systemic reconciliation processes between ERP and warehouse management systems.Create reports and provide insights to the management team on inventory accuracy.Identify and resolve inventory discrepancies or issues, conduct regular inventory audits, and implement strategies to improve inventory accuracy.Implement and oversee cycle count and physical inventory programs across in-house and third-party warehouses.Work collaboratively with cross-functional teams, including finance, production, fulfillment, and logistics, to drive inventory accuracy.Partner with Accounting and Fulfillment teams to ensure timely and accurate month-end close. Produce compliance reports for timely correction of variances.The Must-Haves: 2-5 years experience with a strong understanding of inventory control principles and best practices.Familiarity with and/or willingness to learn Apple OS.Must be highly energetic and a self-starter who excels in detail-oriented processes.Must have killer decision-making, problem-solving, and creative thinking skills.Ability to multitask and prioritize a variety of tasks to meet deadlines.Attention to detail and a passion for data accuracy.Critical thinking and strong analytical skills: ability to collect, prioritize, and analyze data to support demand and supply optimization.Must love working on a team and making decisions as a team playerMust have strong communication skills to be a fantastic liaison between the sales team, warehouses, and distributors.Proficient in Excel"
3854593730,Secretary II,Wits Solutions Inc.,"Kosciusko, MS",2 days ago,"Wits Solutions Inc. (WITS) is a SBA certified 8(a) company with headquarters in the metropolitan Washington D.C. area. WITS has been providing best-in-class solutions in professional IT and administrative consulting to various Federal, State, Local and commercial customers. At WITS, we believe in working not for our clients but with them. This is why right from the beginning; our analysts and solution-builders work closely with our clients to ensure that the project outcomes continue to deliver value long into the future.Job DescriptionMinimum qualifications for the position:Must possess and maintain a state issued driver’s license.Proficient in word processing.Knowledgeable and experienced in utilizing a variety of computer hardware and software applications, such as Microsoft Windows, Word, Excel, and Access.Must be able to utilize Microsoft Outlook and internet browsers such as Internet Explorer, Google Chrome and Microsoft Edge.Knowledgeable and experienced in operating small office machines such as calculators, fax machines, scanners and copy machines.Knowledgeable and experienced in general office procedures, such as preparing reports, spreadsheets, and filing.Must be skill full in working with the public.Must be capable of work independently.Must possess basic telephone skills.Must be able to pass a Government Security Clearance.All contractor employees must read, write, speak, and understand English fluently.Dress code must be business casual.The Work To Be Performed Under This ContractThe primary duties will be providing administrative and technical support services for USDA NRCS program contracting functions and perform administrative and technical support services for flow items associated with the contract process from application to obligation, payment and closeout.Work must be completed in accordance with NRCS Mississippi policies, procedures and the local Field Office Technical Guide (FOTG) requirements.“Equal Opportunity Employer Veteran/Disabled”"
3855981502,Executive Assistant,"Linbeck Group, LLC",Dallas-Fort Worth Metroplex,2 hours ago,"PurposeReporting to VP of Business Development , this position is responsible for supporting up to three personnel of Management, Senior Management, or Officer Level within the company. As well as being a part of the Admin Team at our Fort Worth office. This includes but is not limited to meeting logistics and calendar management, budget tracking and reporting, preconstruction billings, and expense reporting. This position also provides general support to the company’s construction projects. QualificationsHigh School Diploma or GED requiredBachelor’s degree in Business Administration, preferredMinimum of 4 years of experience providing administrative support to one or more business functions (Marketing, Accounting, etc.), requiredExperience supporting executive level professionals, highly preferredExperience in construction industry, highly preferred (5+ years)Skills and KnowledgeIntermediate to advanced written and oral communication skillsIntermediate to advanced Analytical and Office/Administrative Support SkillsIntermediate to advanced Project/Process ManagementIntermediate to advanced MS Office (Word, Outlook, Excel, PowerPoint)Proven quick learnerMust be flexible, driven, and motivated to multi-taskAbility to maintain confidentialityTeam PlayerDetail Oriented Primary DutiesManage the calendar of assigned Executives, including scheduling and rescheduling meetings and appointments, prioritizing events based on need and urgency, and reading situations and informing the assigned Executives accordinglyPrepare presentations to support Executives, who will attend various leadership meetingsAssist in monitoring and reporting department budgets by ensuring proper coding is used, resolving issues when items require recoding and assignment, and preparing monthly reports for executive reviewPrepare and process expense reports and invoices for assigned executivesPhysical RequirementsOffice environment."
